epoch,train_loss_all,train_acc_all,val_loss_all,val_acc_all
0,6.211698532104492,0.004741365193492836,6.206638601091173,0.0008547008554968569
1,6.177569654252794,0.03995679168858462,6.154332796732585,0.07803559241195519
2,6.095362663269043,0.15019969062672722,6.060105376773411,0.14901714026927948
3,5.922226376003689,0.21120532353719076,5.728430695003933,0.1882725324895647
4,5.330407460530599,0.18310207459661695,4.730079650878906,0.17988837758700052
5,4.400742053985596,0.17983714987834296,3.9906034734514026,0.18801478379302555
6,3.977822780609131,0.1920719782097472,3.7878143787384033,0.22318773219982782
7,3.836288823021783,0.18186822368039024,3.79732174343533,0.14208483613199657
8,3.788804875479804,0.19237962199581993,3.7899358802371554,0.19505264858404794
9,3.684519476360745,0.23034378306733239,3.7008139027489557,0.183643805483977
10,3.72540291150411,0.2042514607310295,3.779871861139933,0.1469767689704895
11,3.6442602475484214,0.20927148395114475,3.7778851985931396,0.1346683038605584
12,3.5831133789486356,0.21155498756302726,3.8041948477427163,0.13509523164894846
13,3.5274351172977023,0.23431875308354697,3.810732285181681,0.12628832831978798
14,3.3646534283955893,0.245320995648702,3.826043552822537,0.1280763563182619
15,3.254861831665039,0.24021504322687784,3.820527262157864,0.12377115173472299
16,3.182340145111084,0.2483261144823498,3.895838393105401,0.14230941318803364
17,3.0734229617648654,0.2568489760160446,3.3718393643697104,0.15334714866346782
18,2.963777780532837,0.278222499622239,3.36017378171285,0.15947743091318342
19,2.8755043347676597,0.29189713795979816,3.3322351243760853,0.1565849267774158
20,2.7701778411865234,0.29501087301307255,3.34673719935947,0.15892803420623144
21,2.7420973777770996,0.3063618971241845,3.2303249306148953,0.16354256785578197
22,2.661664194530911,0.3593926893340217,3.403250296910604,0.15712838537163204
23,2.5719746483696833,0.3770944939719306,3.450664864646064,0.1495432903369268
24,2.524783664279514,0.3983782132466634,3.4310459560818143,0.16092290439539486
25,2.469971285925971,0.39381513992945355,3.4644073645273843,0.15445011936955982
26,2.3799890677134194,0.4384576082229614,3.645307355456882,0.14452433358463976
27,2.3167114787631564,0.43535634213023716,3.6640415721469455,0.14124001810948053
28,2.196197258101569,0.449565546380149,3.5981895393795438,0.151295172671477
29,2.1401903364393444,0.4992775287893083,3.646914667553372,0.14903069618675444
30,2.0994479921129017,0.491042779551612,3.7097216977013483,0.1327147831519445
31,2.0494239595201282,0.49488937192493015,3.846772697236803,0.13768297744294009
32,2.0276016526752048,0.5127683877944946,3.7275400956471763,0.15501312663157782
33,1.9029108550813463,0.5317962533897824,3.806722773445977,0.14477429704533684
34,1.8796949916415744,0.5320487287309434,3.812881072362264,0.11882592654890484
35,1.8035095532735188,0.5446377131674025,3.847604672114054,0.1500443983823061
36,1.7215913401709662,0.5858635041448805,3.7943141725328235,0.16652169823646545
37,1.6980308691660564,0.5805386006832123,3.8680578072865806,0.16581929392284817
38,1.7133271164364285,0.5765983131196764,3.765902386771308,0.14202169908417595
39,1.6031852033403184,0.6122406820456187,3.4310888979170056,0.2006429053015179
40,1.573382192187839,0.6130927668677436,4.111075719197591,0.1453116155332989
41,1.5546816719902887,0.6313004626168145,4.152883662117852,0.1352142228020562
42,1.4970452123218112,0.6315641866789924,4.050382190280491,0.1562087999449836
43,1.438965015941196,0.6510237124231126,4.544432375166151,0.16536519842015374
44,1.4041969511244032,0.676908916897244,4.569169680277507,0.18230650077263513
45,1.3528912597232394,0.6900617612732781,4.401384486092462,0.16705844033923414
46,1.331061495674981,0.6848105258411832,4.053645955191718,0.1885077878832817
47,1.3044626712799072,0.7056751383675469,4.2155636416541205,0.16662308904859754
48,1.2647020949257746,0.6937156981892056,3.860890679889255,0.2454955147372352
49,1.2072176138559978,0.7241244845920138,4.109634770287408,0.20855796088775
50,1.1615102754698858,0.7456141577826606,4.220604790581597,0.1781810132993592
51,1.1761859986517165,0.7019456426302592,4.197339428795709,0.18733986881044176
52,1.148525595664978,0.7257437242401971,4.297259913550483,0.19825598266389635
53,1.1046780347824097,0.7414706349372864,4.601936313841078,0.17793440487649706
54,1.0643791556358337,0.7529642449484931,4.035049862331814,0.231158633199003
55,1.0393127732806735,0.755759576956431,4.324954430262248,0.21668883992566002
56,0.9613086647457547,0.7875076466136508,4.28933842976888,0.21865360687176386
57,0.9679604636298286,0.7859847280714247,4.606489340464274,0.2095347104801072
58,0.9096807705031501,0.8043816751903958,4.0499932236141625,0.27607621997594833
59,0.829571266969045,0.837693280643887,4.538218551211887,0.20535332957903543
60,0.8543165392345853,0.8085036940044827,4.20961606502533,0.27867017851935494
61,0.7873889009157816,0.8330285549163818,4.570248087247212,0.2643902608089977
62,0.84253990650177,0.8149912026193407,4.507956054475573,0.2631902876827452
63,0.8201544417275323,0.8142559462123447,4.947271214591132,0.21528388890955183
64,0.8756694462564256,0.7799388633833991,4.044892774687873,0.3057395882076687
65,0.8241740332709419,0.8025183942582872,5.772231260935466,0.1806611128979259
66,0.7852680914931827,0.8144103222423129,4.254304832882351,0.2609388571646478
67,0.7364927927652994,0.8263874583774142,4.551943831973606,0.24811481767230564
68,0.7257373399204678,0.8004406756824918,4.74254035949707,0.23663936141464445
69,0.6982157826423645,0.8358699017100863,4.501768032709758,0.2095074603954951
70,0.6695112652248807,0.8417149914635552,4.2932083871629505,0.30712686147954726
71,0.7027415633201599,0.8338657683796353,4.761278258429633,0.23777179626954925
72,0.6418838898340861,0.8428901963763766,4.754191584057278,0.25284843188193107
73,0.6416657765706381,0.8477210203806559,4.6448055903116865,0.2591315656900406
74,0.5863327350881364,0.8573319382137723,4.427424510320027,0.307543574521939
75,0.5608034829298655,0.8594300746917725,5.258313576380412,0.1898164517349667
76,0.5669573876592848,0.8687602149115669,5.179800457424587,0.1891169614262051
77,0.5201681090725793,0.8654374281565348,4.935498105155097,0.25289108645584846
78,0.5408282081286112,0.8571672638257345,4.950368510352241,0.22086967445082134
79,0.5177997251351675,0.872175137201945,4.769605106777615,0.2945704840951496
80,0.5725840793715583,0.8274449706077576,5.714990986718072,0.19442100574572882
81,0.5695274273554484,0.8229705757564969,5.059643056657579,0.2199621150890986
82,0.5699714124202728,0.8454699118932089,5.19713388548957,0.2133445433444447
83,0.5702397757106357,0.8451618817117479,4.679077214664883,0.29800091435511905
84,0.5638570023907555,0.8436618778440688,5.1770985921223955,0.24865958053204748
85,0.5326276454660628,0.8636792434586419,5.221191681093639,0.29922912683751846
86,0.5244423217243619,0.860011186864641,4.918010711669922,0.23098953896098667
87,0.5177230073346032,0.8617647820048862,4.653592149416606,0.30446335673332214
88,0.5117005043559604,0.8431529866324531,4.992424938413832,0.27491167684396106
89,0.4779648979504903,0.8625133766068352,4.893591271506415,0.3017273135483265
90,0.4500366316901313,0.8792759378751119,5.499879254235162,0.1994223346312841
91,0.4453098475933075,0.8760619693332248,5.403264310624865,0.24337655926744142
92,0.4283427894115448,0.8781442178620232,5.572167634963989,0.21492391410801145
93,0.42398662368456524,0.8700432909859551,4.87465771039327,0.3191893912023968
94,0.39948707818984985,0.8826769987742106,5.049701505237156,0.2979346124662293
95,0.41687047647105324,0.8843818439377679,5.321594291263157,0.26326265765560997
96,0.3902559843328264,0.8786193198627896,5.466746144824558,0.25115210314591724
97,0.3749803834491306,0.887714233663347,5.545085456636217,0.26125231550799477
98,0.47755806810326046,0.8593194550938077,5.383357816272312,0.2950645374755065
99,0.444092979033788,0.8772846327887641,5.158988210890028,0.2618146513899167
100,0.5188801023695204,0.8487536907196045,5.342911773257786,0.2384406170911259
101,0.49238571524620056,0.8551624947124057,5.120571560329861,0.2562629257639249
102,0.49475907617145115,0.8566587103737725,5.370923572116428,0.24947770229644245
103,0.43248552746242946,0.8760078946749369,5.409161938561334,0.2500029653310776
104,0.44217976927757263,0.8778798116577996,5.358382066090901,0.2520439773797989
105,0.4997786068254047,0.8539471692509122,5.56997013092041,0.24403901398181915
106,0.4915856371323268,0.8474969135390388,5.200088328785366,0.2526155205236541
107,0.4716505739423964,0.8717181947496202,5.540837075975206,0.2443241278330485
108,0.6545213990741305,0.7962690691153208,5.198109255896674,0.23621268735991585
109,0.7987348437309265,0.762061701880561,4.932905091179742,0.22861041376988092
110,1.1103211508856878,0.6791399584876167,5.017552879121569,0.19588942204912504
111,1.774610956509908,0.5052582985825009,4.590698109732734,0.17684640031721857
112,1.928116414282057,0.4805186523331536,4.239345656500922,0.1841948984397782
113,1.901697662141588,0.48781194620662266,4.707160022523668,0.14971866210301718
114,1.782134837574429,0.5039403339227041,3.8984305328792996,0.1856351536181238
115,1.794615387916565,0.5069837470849355,4.491433355543348,0.17923924823602042
116,1.756690714094374,0.5175298882855309,5.046561426586575,0.13441702889071572
117,1.747189376089308,0.4923432336913215,4.641106314129299,0.18119849719934994
118,1.7037948237525091,0.5131506356928084,4.177096923192342,0.20611997610992855
119,1.567577322324117,0.5605378316508399,4.80239725112915,0.15312407993608051
120,1.5669291151894464,0.5562836229801178,4.339749336242676,0.1783671114179823
121,1.4984800815582275,0.5747632516754998,4.812332471211751,0.17238963809278277
122,1.5384993023342557,0.5485385292106204,4.856962813271417,0.1596818185514874
123,1.3816706604427762,0.6123044888178507,4.298248529434204,0.17650672379467222
124,1.3616758717430963,0.6032277875476413,5.099362055460612,0.15947007884581885
125,1.3000436226526897,0.6525713801383972,4.358304262161255,0.1940072981847657
126,1.2367837296591864,0.6757256388664246,4.676596138212416,0.17525438302093083
127,1.1127742264005873,0.7033219602372911,4.860073063108656,0.15654904809263018
128,1.0589148468441434,0.691682861910926,4.903293450673421,0.17119299123684564
129,1.0136610468228657,0.7210354871220059,4.878233485751682,0.19579406827688217
130,1.0484355489412944,0.7061246236165365,5.154784626430935,0.17411455677615273
131,0.9434367683198717,0.7441997528076172,5.175002892812093,0.17695272962252298
132,0.9358193079630533,0.7377152972751193,4.820781575308906,0.15788800021012625
133,0.8609309593836466,0.7751470671759711,4.911555131276448,0.20233463330401313
134,0.8563428587383695,0.7463397118780348,5.32647869322035,0.20833993371989992
135,0.831377108891805,0.7577009995778402,4.747664643658532,0.2529880309270488
136,0.7842544184790717,0.797692788971795,5.314777321285671,0.1946218940946791
137,0.7974247005250719,0.7895272175470988,4.851734505759345,0.18662364449765947
138,0.764597495396932,0.8360164562861124,4.734207199679481,0.2830564160313871
139,0.7346812354193794,0.8198229008250766,5.051298989189996,0.19533300234211814
140,0.7283905545870463,0.8093817366494073,5.012334452735053,0.24103590349356332
141,0.7341332038243612,0.8021737999386258,5.151820103327434,0.19716770781411064
142,0.7346743676397536,0.8058371875021193,6.652612739139133,0.16505994316604403
143,0.7094419863488939,0.7833907339307997,5.177138566970825,0.18672477619515526
144,0.7271667387750413,0.8186258541213142,5.988631142510308,0.1632514562871721
145,0.6510816282696195,0.8294380770789253,5.062488290998671,0.2209891594118542
146,0.6561576988961961,0.8125410013728671,5.652811421288384,0.1809271267718739
147,0.6376525262991587,0.827181080977122,4.737020207775964,0.29395922356181675
148,0.6063056654400296,0.8500416742430793,5.116684714953105,0.23300252358118692
149,0.5959729022449918,0.8484532237052917,4.6627002822028265,0.30433449066347545
150,0.5991676880253686,0.8280976812044779,5.474026150173611,0.22604450086752573
151,0.6340109076764848,0.7857008245256212,5.761335108015272,0.22759446087810728
152,0.6065928936004639,0.8370577494303385,5.773665852016872,0.23960126067201296
153,0.6235188113318549,0.8220698369873894,5.392204178704156,0.25047668773267007
154,0.6467647618717618,0.804377363787757,5.675879875818889,0.2726343646645546
155,0.5769160522354974,0.8344502647717794,5.418735822041829,0.23132278521855673
156,0.5100590586662292,0.8695562349425422,5.45689254336887,0.20781518601708943
157,0.5508226454257965,0.8344327939881219,5.991788784662883,0.21157405566838053
158,0.4847256640593211,0.8708410594198439,5.5007561047871905,0.22145297999183336
159,0.5660631060600281,0.8373461763064066,5.553901195526123,0.230911979244815
160,0.5562515656153361,0.8486311899291145,5.455265998840332,0.23051194763845867
161,0.6229013568825192,0.7993077668878767,5.343946112526788,0.26075195893645287
162,0.5504358245266808,0.8313184115621779,7.485741244422065,0.15913806565933758
163,0.5269087387455834,0.8511341346634759,5.744692193137275,0.1887014102604654
164,0.49571266108089024,0.86884472767512,5.913517898983425,0.22561421990394592
165,0.5299778381983439,0.861018008655972,5.330549796422322,0.26291660302215153
166,0.5042680435710483,0.8491638435257806,5.830602513419257,0.24552866650952232
167,0.5101491146617465,0.860816240310669,5.84907341003418,0.24530834456284842
168,0.5582375758224063,0.8286181622081332,5.530025641123454,0.2579690110352304
169,0.5132113264666663,0.8529737061924405,5.683189074198405,0.23593261424038145
170,0.4583388898107741,0.8764692743619283,4.952128125561608,0.337380008565055
171,0.5163210961553786,0.8370691008037991,5.653812964757283,0.2658349114159743
172,0.46740007400512695,0.8573587801721361,5.59403297636244,0.30287308825386894
173,0.4804639054669274,0.8609561522801717,4.919520563549465,0.32270374563005233
174,0.4458891583813561,0.871045814620124,4.518258154392242,0.3846266840895017
175,0.4542868700292375,0.8731690247853597,5.119821442498101,0.2655690213044484
176,0.43883297344048816,0.8761360049247742,4.923510816362169,0.3070628394683202
